timestamp,month,day_type,hour,NUTS0_code,load_paper,load_non_metalic,load_iron_steel,load_chemical,load_food,sum_load,heat_demand MWh,DE0 9,DE0 A,DE0 2,DE0 E
1/1/2019 0:00,1,0,1,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 1:00,1,0,2,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 2:00,1,0,3,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 3:00,1,0,4,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 4:00,1,0,5,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 5:00,1,0,6,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 6:00,1,0,7,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/1/2019 7:00,1,0,8,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/1/2019 8:00,1,0,9,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 9:00,1,0,10,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 10:00,1,0,11,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 11:00,1,0,12,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 12:00,1,0,13,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 13:00,1,0,14,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/1/2019 14:00,1,0,15,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/1/2019 15:00,1,0,16,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/1/2019 16:00,1,0,17,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 17:00,1,0,18,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 18:00,1,0,19,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 19:00,1,0,20,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 20:00,1,0,21,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 21:00,1,0,22,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/1/2019 22:00,1,0,23,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/1/2019 23:00,1,0,24,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 0:00,1,0,1,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 1:00,1,0,2,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 2:00,1,0,3,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 3:00,1,0,4,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 4:00,1,0,5,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 5:00,1,0,6,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 6:00,1,0,7,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/2/2019 7:00,1,0,8,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/2/2019 8:00,1,0,9,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 9:00,1,0,10,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 10:00,1,0,11,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 11:00,1,0,12,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 12:00,1,0,13,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 13:00,1,0,14,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/2/2019 14:00,1,0,15,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/2/2019 15:00,1,0,16,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/2/2019 16:00,1,0,17,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 17:00,1,0,18,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 18:00,1,0,19,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 19:00,1,0,20,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 20:00,1,0,21,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 21:00,1,0,22,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/2/2019 22:00,1,0,23,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/2/2019 23:00,1,0,24,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 0:00,1,0,1,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 1:00,1,0,2,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 2:00,1,0,3,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 3:00,1,0,4,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 4:00,1,0,5,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 5:00,1,0,6,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 6:00,1,0,7,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/3/2019 7:00,1,0,8,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/3/2019 8:00,1,0,9,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 9:00,1,0,10,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 10:00,1,0,11,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 11:00,1,0,12,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 12:00,1,0,13,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 13:00,1,0,14,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/3/2019 14:00,1,0,15,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/3/2019 15:00,1,0,16,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/3/2019 16:00,1,0,17,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 17:00,1,0,18,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 18:00,1,0,19,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 19:00,1,0,20,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 20:00,1,0,21,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 21:00,1,0,22,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/3/2019 22:00,1,0,23,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/3/2019 23:00,1,0,24,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 0:00,1,0,1,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 1:00,1,0,2,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 2:00,1,0,3,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 3:00,1,0,4,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 4:00,1,0,5,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 5:00,1,0,6,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 6:00,1,0,7,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/4/2019 7:00,1,0,8,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/4/2019 8:00,1,0,9,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 9:00,1,0,10,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 10:00,1,0,11,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 11:00,1,0,12,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 12:00,1,0,13,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 13:00,1,0,14,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/4/2019 14:00,1,0,15,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/4/2019 15:00,1,0,16,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/4/2019 16:00,1,0,17,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 17:00,1,0,18,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 18:00,1,0,19,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 19:00,1,0,20,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 20:00,1,0,21,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 21:00,1,0,22,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/4/2019 22:00,1,0,23,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/4/2019 23:00,1,0,24,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/5/2019 0:00,1,1,1,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 1:00,1,1,2,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 2:00,1,1,3,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 3:00,1,1,4,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 4:00,1,1,5,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 5:00,1,1,6,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 6:00,1,1,7,DE,112.2245557,111.2860314,115.2054794,113.4744255,114.0638621,566.2543541,57934.62778,9344.819031,28761.76864,9494.480421,10333.55968
1/5/2019 7:00,1,1,8,DE,113.5075792,112.4744694,115.3278251,114.3129845,114.8994446,570.5223028,58371.29024,9415.252411,28978.55065,9566.041823,10411.44536
1/5/2019 8:00,1,1,9,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 9:00,1,1,10,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 10:00,1,1,11,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 11:00,1,1,12,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 12:00,1,1,13,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 13:00,1,1,14,DE,115.2182773,114.0590533,115.4909526,115.4310632,116.0135546,576.212901,58953.50684,9509.163584,29267.59331,9661.457024,10515.29292
1/5/2019 14:00,1,1,15,DE,113.5075792,112.4744694,115.3278251,114.3129845,114.8994446,570.5223028,58371.29024,9415.252411,28978.55065,9566.041823,10411.44536
1/5/2019 15:00,1,1,16,DE,112.2245557,111.2860314,115.2054794,113.4744255,114.0638621,566.2543541,57934.62778,9344.819031,28761.76864,9494.480421,10333.55968
1/5/2019 16:00,1,1,17,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 17:00,1,1,18,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 18:00,1,1,19,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 19:00,1,1,20,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 20:00,1,1,21,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 21:00,1,1,22,DE,110.9415321,110.0975935,115.0831338,112.6358664,113.2282796,561.9864054,57497.96532,9274.385651,28544.98664,9422.919019,10255.67401
1/5/2019 22:00,1,1,23,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/5/2019 23:00,1,1,24,DE,110.3428254,109.3950834,112.9182205,111.4352182,112.0118803,556.1032278,56896.04552,9177.296367,28246.16228,9324.274807,10148.31206
1/6/2019 0:00,1,2,1,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 1:00,1,2,2,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 2:00,1,2,3,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 3:00,1,2,4,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 4:00,1,2,5,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 5:00,1,2,6,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 6:00,1,2,7,DE,111.9747897,110.9932386,114.3139569,112.9760777,113.5590171,563.81708,57685.26533,9304.597026,28637.97213,9453.614243,10289.08193
1/6/2019 7:00,1,2,8,DE,113.2549578,112.1785498,114.4353557,113.810954,114.3909014,568.0707187,58120.46371,9374.794251,28854.02729,9524.935707,10366.70647
1/6/2019 8:00,1,2,9,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 9:00,1,2,10,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 10:00,1,2,11,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 11:00,1,2,12,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 12:00,1,2,13,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 13:00,1,2,14,DE,114.9618486,113.7589647,114.5972209,114.9241224,115.5000803,573.7422369,58700.7282,9468.390548,29142.10082,9620.03099,10470.20584
1/6/2019 14:00,1,2,15,DE,113.2549578,112.1785498,114.4353557,113.810954,114.3909014,568.0707187,58120.46371,9374.794251,28854.02729,9524.935707,10366.70647
1/6/2019 15:00,1,2,16,DE,111.9747897,110.9932386,114.3139569,112.9760777,113.5590171,563.81708,57685.26533,9304.597026,28637.97213,9453.614243,10289.08193
1/6/2019 16:00,1,2,17,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 17:00,1,2,18,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 18:00,1,2,19,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 19:00,1,2,20,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 20:00,1,2,21,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 21:00,1,2,22,DE,110.6946216,109.8079275,114.192558,112.1412013,112.7271329,559.5634413,57250.06696,9234.399802,28421.91698,9382.292779,10211.4574
1/6/2019 22:00,1,2,23,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/6/2019 23:00,1,2,24,DE,110.0972474,109.1072657,112.044398,110.945826,111.5161174,553.7108545,56651.27697,9137.815354,28124.64642,9284.161488,10104.65371
1/7/2019 0:00,1,0,1,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 1:00,1,0,2,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 2:00,1,0,3,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 3:00,1,0,4,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 4:00,1,0,5,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 5:00,1,0,6,DE,114.4801111,113.1952061,112.9182201,113.9717627,114.5354467,569.1007467,58225.84796,9391.792663,28906.34552,9542.206356,10385.50342
1/7/2019 6:00,1,0,7,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/7/2019 7:00,1,0,8,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/7/2019 8:00,1,0,9,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 9:00,1,0,10,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 10:00,1,0,11,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 11:00,1,0,12,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 12:00,1,0,13,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 13:00,1,0,14,DE,119.5383672,118.0211911,115.4909521,118.0585632,118.6272765,589.7363501,60337.11826,9732.339236,29954.49013,9888.206932,10762.08196
1/7/2019 14:00,1,0,15,DE,117.7635268,116.3815625,115.3278246,116.9150342,117.4880662,583.8760143,59737.53546,9635.626906,29656.82598,9789.945712,10655.13686
1/7/2019 15:00,1,0,16,DE,116.4323965,115.1518411,115.2054789,116.0573874,116.6336585,579.4807624,59287.84835,9563.092659,29433.57786,9716.249797,10574.92803
1/7/2019 16:00,1,0,17,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
1/7/2019 17:00,1,0,18,DE,115.1012662,113.9221197,115.0831333,115.1997407,115.7792508,575.0855107,58838.16126,9490.558414,29210.32976,9642.553884,10494.71921
